file,time,loss
34-c-l-0_ungefaehr_002_slic.pkl,469.33412504196167,0.6934331322820532
34-c-l-0_ungefaehr_002_slic.pkl,4288.218660831451,0.8417703041980499
34-c-l-0_ungefaehr_002_slic.pkl,1722.7291357517242,0.602763841211161
34-c-l-0_ungefaehr_002_slic.pkl,2425.0016849040985,0.5634974278096955
34-c-l-0_ungefaehr_002_slic.pkl,2969.0372104644775,0.6203995793901157
34-c-l-0_ungefaehr_002_slic.pkl,2332.449241399765,0.16816979316979316
34-c-l-0_ungefaehr_002_slic.pkl,1792.9976036548615,0.6077713023766056
34-c-l-0_ungefaehr_002_slic.pkl,1792.6214866638184,0.9074843612321949
34-c-l-0_ungefaehr_002_slic.pkl,3474.736081123352,0.6194687444110077
34-c-l-0_ungefaehr_002_slic.pkl,2285.859839439392,0.48081067330345484
34-c-l-0_ungefaehr_002_slic.pkl,951.7170431613922,0.5668911335578002
34-c-l-0_ungefaehr_002_slic.pkl,2306.2511792182922,0.5458781837337636
34-c-l-0_ungefaehr_002_slic.pkl,6635.683145046234,0.9348446488386299
34-c-l-0_ungefaehr_002_slic.pkl,2657.085072040558,0.3881693276854567
34-c-l-0_ungefaehr_002_slic.pkl,2438.147710084915,0.8319880240116577
34-c-l-0_ungefaehr_002_slic.pkl,1674.403935432434,0.29398277251037985
34-c-l-0_ungefaehr_002_slic.pkl,326.4896328449249,0.9797979797979798
34-c-l-0_ungefaehr_002_slic.pkl,425.30114912986755,0.9831649831649831
34-c-l-0_ungefaehr_002_slic.pkl,1994.0213057994843,0.5766349258845849
34-c-l-0_ungefaehr_002_slic.pkl,4145.176604509354,0.8771639455215866
34-c-l-0_ungefaehr_002_slic.pkl,1455.761645078659,0.6732433025911286
34-c-l-0_ungefaehr_002_slic.pkl,1456.7995302677155,0.4636844636844637
34-c-l-0_ungefaehr_002_slic.pkl,4038.488203763962,0.8291301778474305
34-c-l-0_ungefaehr_002_slic.pkl,4342.54426908493,0.7618144959587184
34-c-l-0_ungefaehr_002_slic.pkl,1674.533010482788,0.5671474896567148
34-c-l-0_ungefaehr_002_slic.pkl,3600.4220900535583,0.7992932145133228
34-c-l-0_ungefaehr_002_slic.pkl,3266.3319416046143,0.7584213914301049
34-c-l-0_ungefaehr_002_slic.pkl,4357.69902920723,0.7651429030739375
34-c-l-0_ungefaehr_002_slic.pkl,2031.030707359314,0.8221848336513394
34-c-l-0_ungefaehr_002_slic.pkl,2192.526992082596,0.7548014819601689
34-c-l-0_ungefaehr_002_slic.pkl,2401.6721336841583,0.620367724111651
34-c-l-0_ungefaehr_002_slic.pkl,2645.3857560157776,0.659632417594201
34-c-l-0_ungefaehr_002_slic.pkl,1896.8481798171997,0.3651098254122829
34-c-l-0_ungefaehr_002_slic.pkl,3625.810345888138,0.8929907302000325
34-c-l-0_ungefaehr_002_slic.pkl,2385.2861590385437,0.8036244800950684
34-c-l-0_ungefaehr_002_slic.pkl,2342.3209643363953,0.43573789445349076
34-c-l-0_ungefaehr_002_slic.pkl,1918.294338941574,0.3126097772982046
34-c-l-0_ungefaehr_002_slic.pkl,1482.7132341861725,0.5528717630694738
34-c-l-0_ungefaehr_002_slic.pkl,4293.175029993057,0.8632903152770702
34-c-l-0_ungefaehr_002_slic.pkl,1581.5037195682526,0.7893803281037324
34-c-l-0_ungefaehr_002_slic.pkl,3919.745275735855,0.8513449858538754
34-c-l-0_ungefaehr_002_slic.pkl,420.8814125061035,0.9831649831649831
34-c-l-0_ungefaehr_002_slic.pkl,2185.772678375244,0.647724381532036
34-c-l-0_ungefaehr_002_slic.pkl,3623.5523223876953,0.8525027564261023
34-c-l-0_ungefaehr_002_slic.pkl,4281.228254556656,0.8625898974424444
34-c-l-0_ungefaehr_002_slic.pkl,2094.4591414928436,0.3119840537353228
34-c-l-0_ungefaehr_002_slic.pkl,2088.930304288864,0.44582826519999297
34-c-l-0_ungefaehr_002_slic.pkl,2387.2875928878784,0.7034754322889916
