file,time,loss
34-c-l-0_ungefaehr_002.pkl,15.2325119972229,0.9025198218746606
34-c-l-0_ungefaehr_002.pkl,33.580427169799805,0.9847129285760894
34-c-l-0_ungefaehr_002.pkl,13.681187391281128,0.8791407084820259
34-c-l-0_ungefaehr_002.pkl,16.993587970733643,1.0
34-c-l-0_ungefaehr_002.pkl,15.621673583984375,0.2173346366894754
34-c-l-0_ungefaehr_002.pkl,35.01541304588318,0.4346403915369433
34-c-l-0_ungefaehr_002.pkl,33.97982358932495,0.7424242424242424
34-c-l-0_ungefaehr_002.pkl,33.99004006385803,0.40257597467445067
34-c-l-0_ungefaehr_002.pkl,79.41394114494324,0.9232807986575479
34-c-l-0_ungefaehr_002.pkl,47.7538275718689,1.0
34-c-l-0_ungefaehr_002.pkl,50.86310029029846,0.9030378693300042
34-c-l-0_ungefaehr_002.pkl,40.52308249473572,0.224491289708681
34-c-l-0_ungefaehr_002.pkl,46.164201498031616,0.8554285881814347
34-c-l-0_ungefaehr_002.pkl,70.00698208808899,0.8323232323232324
34-c-l-0_ungefaehr_002.pkl,42.06968951225281,0.9112270018583665
34-c-l-0_ungefaehr_002.pkl,37.25689649581909,0.8232558922558922
34-c-l-0_ungefaehr_002.pkl,33.86310052871704,0.8718324829262816
34-c-l-0_ungefaehr_002.pkl,67.96246647834778,0.9190775520678721
34-c-l-0_ungefaehr_002.pkl,85.19700789451599,0.9081513580024008
34-c-l-0_ungefaehr_002.pkl,52.740278482437134,0.9
34-c-l-0_ungefaehr_002.pkl,65.27885413169861,0.8037518037518038
34-c-l-0_ungefaehr_002.pkl,27.235135316848755,0.33384602491483895
34-c-l-0_ungefaehr_002.pkl,40.40319299697876,0.7807564165480978
34-c-l-0_ungefaehr_002.pkl,43.255038261413574,0.7971708875199635
34-c-l-0_ungefaehr_002.pkl,52.91743493080139,0.6366381203337725
34-c-l-0_ungefaehr_002.pkl,56.027814626693726,0.23204837490551777
34-c-l-0_ungefaehr_002.pkl,48.548444747924805,0.2627946127946128
34-c-l-0_ungefaehr_002.pkl,37.13800668716431,1.5
34-c-l-0_ungefaehr_002.pkl,64.4277606010437,0.8144242424242424
34-c-l-0_ungefaehr_002.pkl,62.51934623718262,0.7868549524915409
34-c-l-0_ungefaehr_002.pkl,36.15944314002991,0.19730639730639732
34-c-l-0_ungefaehr_002.pkl,99.43757224082947,1.0
34-c-l-0_ungefaehr_002.pkl,91.02995181083679,1.0
34-c-l-0_ungefaehr_002.pkl,68.09581899642944,0.9109222304344256
34-c-l-0_ungefaehr_002.pkl,50.38620090484619,0.5233819678264122
34-c-l-0_ungefaehr_002.pkl,82.09073519706726,0.8318478906714201
34-c-l-0_ungefaehr_002.pkl,62.05802869796753,0.8009354966693812
34-c-l-0_ungefaehr_002.pkl,46.66633486747742,1.0
34-c-l-0_ungefaehr_002.pkl,85.71232509613037,1.0
34-c-l-0_ungefaehr_002.pkl,58.61172342300415,0.7751270592358921
34-c-l-0_ungefaehr_002.pkl,62.13493847846985,0.2183584478666446
34-c-l-0_ungefaehr_002.pkl,52.91388726234436,1.0
34-c-l-0_ungefaehr_002.pkl,77.04675650596619,0.22925722925722924
34-c-l-0_ungefaehr_002.pkl,80.17718648910522,0.25066265491797407
34-c-l-0_ungefaehr_002.pkl,97.11369824409485,0.6383838383838384
34-c-l-0_ungefaehr_002.pkl,131.1989562511444,0.3787878787878788
34-c-l-0_ungefaehr_002.pkl,89.71083283424377,0.8421052631578947
34-c-l-0_ungefaehr_002.pkl,131.37295842170715,1.0
