file,time,loss
34-c-l-0_ungefaehr_002_slic.pkl,1026.9360346794128,0.7162832023943135
34-c-l-0_ungefaehr_002_slic.pkl,3848.1395387649536,0.8741660251475494
34-c-l-0_ungefaehr_002_slic.pkl,2290.321229457855,0.4312711497850037
34-c-l-0_ungefaehr_002_slic.pkl,3216.7470304965973,0.8852550171465036
34-c-l-0_ungefaehr_002_slic.pkl,3561.2757081985474,0.9214260275259626
34-c-l-0_ungefaehr_002_slic.pkl,1615.412573814392,0.2506204139670275
34-c-l-0_ungefaehr_002_slic.pkl,2487.5331659317017,0.5821245274570083
34-c-l-0_ungefaehr_002_slic.pkl,4427.299963951111,0.8972744760048964
34-c-l-0_ungefaehr_002_slic.pkl,2708.524379491806,0.8469419180312393
34-c-l-0_ungefaehr_002_slic.pkl,1491.0090811252594,0.4238641577385704
34-c-l-0_ungefaehr_002_slic.pkl,1387.2863557338715,0.3304746753022615
34-c-l-0_ungefaehr_002_slic.pkl,1775.5110700130463,0.3338692007893529
34-c-l-0_ungefaehr_002_slic.pkl,3452.764268398285,0.6597133288923329
34-c-l-0_ungefaehr_002_slic.pkl,4436.651458501816,0.8945563896071351
34-c-l-0_ungefaehr_002_slic.pkl,3993.6118240356445,0.8050550762099953
34-c-l-0_ungefaehr_002_slic.pkl,892.3237240314484,0.30154004900401055
34-c-l-0_ungefaehr_002_slic.pkl,3818.183722257614,0.7496784501189787
34-c-l-0_ungefaehr_002_slic.pkl,2180.6709394454956,0.262262201147359
34-c-l-0_ungefaehr_002_slic.pkl,4289.083958387375,0.8966617769496095
34-c-l-0_ungefaehr_002_slic.pkl,1491.4089131355286,0.8267395807035689
34-c-l-0_ungefaehr_002_slic.pkl,4453.294888496399,0.8530440236779177
34-c-l-0_ungefaehr_002_slic.pkl,3174.596003293991,0.9138505821625269
34-c-l-0_ungefaehr_002_slic.pkl,2593.681347131729,0.8522216288208455
34-c-l-0_ungefaehr_002_slic.pkl,2837.081440448761,0.826738894965789
34-c-l-0_ungefaehr_002_slic.pkl,4344.220315217972,0.7678166319706015
34-c-l-0_ungefaehr_002_slic.pkl,4029.3945717811584,0.8221861092523554
34-c-l-0_ungefaehr_002_slic.pkl,2289.9366834163666,0.23534782856816755
34-c-l-0_ungefaehr_002_slic.pkl,684.2388916015625,0.9494949494949495
34-c-l-0_ungefaehr_002_slic.pkl,4486.932928562164,0.9354901673742253
34-c-l-0_ungefaehr_002_slic.pkl,4264.456058979034,0.9305495436952853
34-c-l-0_ungefaehr_002_slic.pkl,3651.442562818527,0.736026936026936
34-c-l-0_ungefaehr_002_slic.pkl,3346.4229588508606,0.6074553585389498
34-c-l-0_ungefaehr_002_slic.pkl,1862.8305399417877,0.4442187739774871
34-c-l-0_ungefaehr_002_slic.pkl,1387.0289368629456,0.8402270723757519
